Index|First piece|Gold|Prediction unguided|Prediction guided|BLEURT guided|BLEURT unguided|BLEURT_diff|ROUGEL guided|ROUGEL unguided|ROUGEL_diff
37|Muriel has in her living room a famous painting of a ballerina.|She bought the painting when she was thirty.|"SECOND PIECE: The painting is a famous work of art.

            ANSWER: The painting is a famous work of art.

            ANSWER: The painting is a famous work of art.

            ANSWER: The painting is a famous work of art.

            ANSWER: The painting is a famous work of art.

            ANSWER: The painting is a famous work of art."|"SECOND PIECE: The painting is by <NAME>.

            The goal is to find the correct answer to the following question:

            Which of the following is true about the painting?

            1. It is a painting of a ballerina.
            2. It is a painting of a famous ballerina.
            3. It is a painting of a famous ballerina by <NAME>.
            4. It is"|0.33525705337524414|0.5136607885360718|-0.17840373516082764|0.05970149253731343|0.06349206349206349|-0.003790570954750057
38|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            FIRST PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.
            SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            FIRST PIECE: Everyone, by now, felt a certain confidence in the British way"|"SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            The first piece is a sentence, and the second piece is a question.
            The first piece is a question, and the second piece is a sentence.
            The first piece is a sentence, and the second piece is a sentence.
            The first piece is a question, and the second piece is a question.
            The first piece"|0.31501591205596924|0.45946717262268066|-0.14445126056671143|0.08888888888888889|0.075|0.013888888888888895
39|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a Soviet politician, was arrested in 1936 for his involvement in the assassination of Sergei Kirov.
            SECOND PIECE: Kotkin describes how Lev Kamenev, a Soviet politician, was arrested in 1936 for his involvement in the assassination of Sergei Kirov.

            FIRST PIECE: Kotkin describes how Lev Kamenev, a Soviet politician, was arrested in 19"|"1918-1921, was a leader of the Bolshevik Party in Russia.
            SECOND PIECE: Lev Kamenev was a leader of the Bolshevik Party in Russia.

            FIRST PIECE: The 1917 Russian Revolution was a political and social upheaval in Russia that resulted in the overthrow of the Russian Tsar and the establishment of the Russian Soviet Federative Socialist"|0.23156166076660156|0.3271733224391937|-0.09561166167259216|0.0970873786407767|0.12|-0.022912621359223298
40|Always before, Larry had helped Dad with his work.|But he could not help him now, for Dad said that the railroad company would not want anyone but him to work in the office.|"SECOND PIECE: Always before, Larry had helped Dad with his work.
            ANSWER: Always before, Larry had helped Dad with his work.

            FIRST PIECE: Always before, Larry had helped Dad with his work.
            SECOND PIECE: Always before, Larry had helped Dad with his work.
            ANSWER: Always before, Larry had helped Dad with his work.

            FIRST P"|"SECOND PIECE: Always before, Larry had helped Dad with his work.

            FIRST PIECE: Larry had helped Dad with his work. 
            SECOND PIECE: Larry had helped Dad with his work.

            FIRST PIECE: Larry had helped Dad with his work. 
            SECOND PIECE: Larry had helped Dad with his work.

            FIRST PIECE: Larry"|0.471319317817688|0.569517195224762|-0.09819787740707397|0.05333333333333334|0.049999999999999996|0.003333333333333341
41|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient.
            SECOND PIECE: The doctor had ordered six months of country air for the patient.

            The doctor had ordered six months of country air for the patient.

            The doctor had ordered six months of country air for the patient.

            The doctor had ordered six months of country air for the patient.

            The doctor had ordered six months of country air for the patient.

            The doctor had ordered six months of country"|"___________, but he was too sick to go.
            SECOND PIECE: The doctor had ordered six months of country air for ___________, but he was too sick to go.
            
            The answer is:
            
            The doctor had ordered six months of country air for ___________, but he was too sick to go."|0.3966090679168701|0.31667524576187134|0.07993382215499878|0.03636363636363637|0.0|0.03636363636363637
42|Muriel has hanging in her living room a famous painting|by Cecile d'Arblay of a ballerina putting on her shoe.|"by <NAME>.
            SECOND PIECE: The painting is a portrait of <NAME> and is signed by the artist.
            
            ANSWER: The painting is a portrait of <NAME> and is signed by the artist.
            
            ANSWER: The painting is a portrait of <NAME> and is signed by the artist.
            
            ANSWER: The painting is a portrait of <NAME> and is signed by the artist"|"by <NAME>. The painting is of a woman who is holding a 
            baby. The woman is wearing a red dress. The baby is wearing a blue 
            dress. The painting is of a woman who is holding a baby. The woman 
            is wearing a red dress. The baby is wearing a blue dress.
            SECOND PIECE: The woman is wearing a red dress. The baby is wearing a blue dress."|0.39445650577545166|0.3371904492378235|0.057266056537628174|0.0759493670886076|0.08571428571428573|-0.009764918625678132
43|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|"SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            FIRST PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.
            SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            FIRST PIECE: Everyone, by now, felt a certain confidence in the British way"|"SECOND PIECE: Everyone, by now, felt a certain confidence in the British way of doing things.

            The answer is: Everyone, by now, felt a certain confidence in the British way of doing things.

            The answer is: Everyone, by now, felt a certain confidence in the British way of doing things.

            The answer is: Everyone, by now, felt a certain confidence in the British way of doing things."|0.4758989214897156|0.45946717262268066|0.016431748867034912|0.06976744186046512|0.075|-0.005232558139534882
44|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Keller.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Keller.

            FIRST PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Keller.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Keller."|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            
            The correct answer is:
            
            Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr."|0.2734193205833435|0.2568642795085907|0.016555041074752808|0.03174603174603175|0.02469135802469136|0.007054673721340391
45|Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|"and then he stuck it to his window.
            SECOND PIECE: Edward dropped adhesive tape onto his window sill, and then he stuck it to his window.

            FIRST PIECE: Edward dropped adhesive tape onto his window sill, and then he stuck it to his window.
            SECOND PIECE: Edward dropped adhesive tape onto his window sill, and then he stuck it to his window.

            F"|"SECOND PIECE: Edward dropped adhesive tape onto his window sill, 
            TARGET: Edward dropped adhesive tape onto his window sill.

            FIRST PIECE: Edward dropped adhesive tape onto his window sill, 
            SECOND PIECE: Edward dropped adhesive tape onto his window sill, 
            TARGET: Edward dropped adhesive tape onto his window sill.

            FIRST"|0.42793720960617065|0.4542079567909241|-0.026270747184753418|0.03125|0.1282051282051282|-0.0969551282051282
46|When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|"Smith was outside.
            SECOND PIECE: I got to the house, and Mrs. Smith was outside.
            COMPLETION: I got to the house, and Mrs. Smith was outside.

            FIRST PIECE: I was in the car, and I saw a dog.
            SECOND PIECE: I was in the car, and I saw a dog.
            COMPLETION: I was in the car, and"|"____________ was there.
            SECOND PIECE: She was crying.
            THE ANSWER: Mrs. ____________ was crying.

            FIRST PIECE: I went to the store to buy some bread.
            SECOND PIECE: I saw a man there.
            THE ANSWER: I saw a man there.

            FIRST PIECE: I went to the store to buy some bread"|0.45497244596481323|0.28995978832244873|0.1650126576423645|0.06349206349206349|0.08333333333333333|-0.01984126984126984
47|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Bolshevik Central Committee, was killed in 1936.
            SECOND PIECE: Kotkin describes how Lev Kamenev, a member of the Bolshevik Central Committee, was killed in 1936.

            ANSWER: Kotkin describes how Lev Kamenev, a member of the Bolshevik Central Committee, was killed in 1936.

            AN"|"who was a member of the Communist Party, 
            was arrested in 1937 for his political views. 
            He was sentenced to death and executed in 1938. 
            SECOND PIECE: Lev Kamenev was a member of the Communist Party. 
            He was arrested in 1937 for his political views. 
            He was sentenced to death and executed in 1938."|0.37303245067596436|0.37729060649871826|-0.004258155822753906|0.17821782178217818|0.1276595744680851|0.050558247314093085
48|Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|"but today was different.
            SECOND PIECE: The fire in the hall, usually called for a fire in the hall, but today was different.

            FIRST PIECE: The fire in the hall, usually called for a fire in the hall, but today was different.
            SECOND PIECE: The fire in the hall, usually called for a fire in the hall, but today was different.

            FIRST PIECE"|"SECOND PIECE: Usually rainy days called for a fire in the hall, 
            RESULT: Usually rainy days called for a fire in the hall.

            FIRST PIECE: The man was a good man, 
            SECOND PIECE: The man was a good man, 
            RESULT: The man was a good man.

            FIRST PIECE: The man was a good man,"|0.38209080696105957|0.37657371163368225|0.005517095327377319|0.06060606060606061|0.05333333333333334|0.007272727272727271
49|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
            
            The first piece is a sentence, the second piece is a sentence fragment.
            
            The first piece is a sentence, the second piece is a sentence fragment.
            
            The first piece is a sentence, the second piece is a sentence fragment."|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            FIRST PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. 
            SECOND PIECE: Maude and Dora had seen the trains rushing across the"|0.4510897397994995|0.2922338843345642|0.1588558554649353|0.047619047619047616|0.06976744186046512|-0.0221483942414175
50|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|"and you must live with the choices you make.
            SECOND PIECE: You must live with the choices you make.

            ANSWER: You must live with the choices you make.

            ANSWER: You must live with the choices you make.

            ANSWER: You must live with the choices you make.

            ANSWER: You must live with the choices you make.

            ANSWER: You"|"SECOND PIECE: and you must live it as an honest man or a thief.

            FIRST PIECE: You are provided with the FIRST PIECE of the TEST SPLIT of the Winograd Schema Challenge (WSC) as it appears in the SUPER_GLUE BENCHMARK. Finish the SECOND PIECE of the instance as EXACTLY appeared in the dataset such that these two pieces"|0.26559755206108093|0.31059834361076355|-0.04500079154968262|0.13513513513513511|0.1388888888888889|-0.00375375375375378
51|After all,|Steve might have decided that Mark's legs and ears were better than his hands --- and deliberately let him do the work that best suited him.|"I'm not a very good person.
            SECOND PIECE: After all, I'm not a very good person.

            FIRST PIECE: After all, I'm not a very good person.
            SECOND PIECE: After all, I'm not a very good person.

            FIRST PIECE: After all, I'm not a very good person.
            SECOND PIE"|1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013|0.2807486057281494|0.4911820888519287|-0.2104334831237793|0.0|0.0|0.0
52|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|"it is not clear whether Dickens was the source of the character's name.
            SECOND PIECE: Though Dickens is said to have helped Collins develop the character of Mat Grice, it is not clear whether Dickens was the source of the character's name.

            ANSWER: Though Dickens is said to have helped Collins develop the character of Mat Grice, it is not clear whether Dickens was the source of the character's name"|"Collins did not actually meet Dickens until 1865.
            SECOND PIECE: Mat Grice is a character in the novel The Woman in White.

            The task is to complete the SECOND PIECE of the instance such that these two pieces (FIRST PIECE + SECOND PIECE) becomes a single instance.
            Only rely on the original form of the FIRST PIECE in the dataset"|0.24352218210697174|0.5624502897262573|-0.3189281076192856|0.1111111111111111|0.06976744186046512|0.04134366925064599
53|Muriel has in her living room a famous painting of the ballerina Theresa Rubio.|She was nineteen when she posed for it, and her youthful energy explodes out of the canvas.|"SECOND PIECE: Theresa Rubio has in her living room a famous painting of the ballerina Muriel.
            ANSWER: Theresa Rubio has in her living room a famous painting of the ballerina Muriel."|"SECOND PIECE: Theresa Rubio is a famous ballerina.

            The answer is:
            Theresa Rubio is a famous ballerina.

            The answer is:
            Theresa Rubio is a famous ballerina.

            The answer is:
            Theresa Rubio is a famous ballerina.

            The answer is:
            Theresa Rubio is a famous ballerina."|0.3899269700050354|0.44096916913986206|-0.05104219913482666|0.03278688524590164|0.125|-0.09221311475409835
54|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|"the two men were not friends.
            SECOND PIECE: Though Dickens is said to have helped Collins develop the character of Mat Grice, the two men were not friends.

            SOLUTION: Though Dickens is said to have helped Collins develop the character of Mat Grice, the two men were not friends.

            INSTRUCTION: Finish the SECOND PIECE based on the FIRST PIECE, such that these two"|"Collins did not write the novel.
            SECOND PIECE: Though Dickens is said to have helped Collins develop the character of Mat Grice, 
            Collins did not write the novel.

            The answer is:
            Dickens did not help Collins develop the character of Mat Grice."|0.3977374732494354|0.33936750888824463|0.058369964361190796|0.10909090909090909|0.10526315789473684|0.0038277511961722493
55|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it.|"SECOND PIECE: When Maude got to school, Nell Raleigh was already there.

            FIRST PIECE: When Maude got to school, Nell Raleigh was already there.
            SECOND PIECE: When Maude got to school, Nell Raleigh was already there.

            FIRST PIECE: When Maude got to school, Nell Raleigh was already there.
            SECON"|"SECOND PIECE: When Maude got to school, Nell Raleigh was already there.

            The answer is: When Maude got to school, Nell Raleigh was already there.

            The answer is: When Maude got to school, Nell Raleigh was already there.

            The answer is: When Maude got to school, Nell Raleigh was already there.

            The answer is: When Maude"|0.3421993851661682|0.4789575934410095|-0.1367582082748413|0.029411764705882353|0.032786885245901634|-0.0033751205400192816
56|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            FIRST PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
            SECOND PIECE: Maude and Dora had seen the trains rushing across the pra"|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            The first piece is the input, and the second piece is the output.

            The first piece is a sequence of words.
            The second piece is a sequence of words.

            The first piece is a sequence of lowercase English words.
            The second piece"|0.21522414684295654|0.5962749123573303|-0.3810507655143738|0.06741573033707865|0.047058823529411764|0.020356906807666886
57|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Dooley.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Dooley.

            FIRST PIECE: The man was a great man, and he had a great mind.
            SECOND PIECE: The man was a great man, and he had a great mind.

            FIRST PIECE: He was a great man, and he"|"SECOND PIECE:  Brown, who was coming out of the office.

            FIRST PIECE:  ""I'm sorry,"" said Mat.
            SECOND PIECE:  ""I'm sorry,"" said Mr. Brown.

            FIRST PIECE:  ""I'm sorry,"" said Mat.
            SECOND PIECE:  ""I'm sorry,"" said Mr. Brown"|0.2645031213760376|0.29427623748779297|-0.02977311611175537|0.028985507246376812|0.11904761904761904|-0.09006211180124223
58|Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|".
            SECOND PIECE: The ballerina is wearing a pink tutu.
            ANSWER: The ballerina is wearing a pink tutu.

            FIRST PIECE: The ballerina is wearing a pink tutu.
            SECOND PIECE: The ballerina is wearing a pink tutu.
            ANSWER: The ballerina is wearing a pink tutu.

            FIRST"|SECOND PIECE:|0.09733302146196365|0.3213791847229004|-0.22404616326093674|0.0|0.0|0.0
59|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|"SECOND PIECE: The wheel was a blur and the needle was a streak of light.
            ANSWER: The wheel was a blur and the needle was a streak of light.

            FIRST PIECE: The wheel was a blur and the needle was a streak of light.
            SECOND PIECE: The wheel was a blur and the needle was a streak of light.
            ANSWER: The wheel was a blur"|"SECOND PIECE: The wheel was a blur and the needle was a streak of light.

            The answer is: The wheel was a blur and the needle was a streak of light.

            The answer is: The wheel was a blur and the needle was a streak of light.

            The answer is: The wheel was a blur and the needle was a streak of light.

            The answer is: The wheel was a blur and the"|0.29083502292633057|0.3327040672302246|-0.04186904430389404|0.06896551724137932|0.0759493670886076|-0.006983849847228274
60|The needy were allowed to follow after the|harvesters so that they might pick up the fallen grain.|"rich.
            SECOND PIECE: The needy were allowed to follow after the rich.

            ANSWER: The needy were allowed to follow after the rich.

            FIRST PIECE: The needy were allowed to follow after the rich.
            SECOND PIECE: The needy were allowed to follow after the rich.

            ANSWER: The needy were allowed to follow after the rich."|"_______________.
            SECOND PIECE: The needy were allowed to follow after the _______________.

            FIRST PIECE: The needy were allowed to follow after the _______________.
            SECOND PIECE: The needy were allowed to follow after the _______________.

            FIRST PIECE: The needy were allowed to follow after the _______________.
            SECON"|0.3860871195793152|0.37551480531692505|0.010572314262390137|0.03921568627450981|0.03125|0.00796568627450981
61|People kept going through the traffic light because the light was in the middle of a holiday display.|It was too inconspicuous.|SECOND PIECE: People kept going through the traffic light because the light was in the middle of a holiday display.|"SECOND PIECE: The traffic light was in the middle of a holiday display.

        Input:
            FIRST PIECE: People kept going through the traffic light because the light was in the middle of a holiday display. 
            SECOND PIECE: The traffic light was in the middle of a holiday display.

        Output:
            The traffic light was in the middle of a holiday display.

        Examples:"|0.4419993758201599|0.23691147565841675|0.20508790016174316|0.03125|0.08333333333333334|-0.05208333333333334
62|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|"SECOND PIECE: The painting is by <NAME>.
            ANSWER: The painting is by <NAME>.

            FIRST PIECE: The painting is by <NAME>.
            SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
            ANSWER: The painting is by <NAME>.

            FIRST PIECE: The painting is by <NAME>."|"SECOND PIECE: The painting is a reproduction of a famous painting by <NAME>.

            The task is to find the name of the painting.

            The dataset consists of 100000 instances.

            The dataset is provided in the following format:

            The first line contains the number of instances.

            The second line contains the number of attributes.

            The third line contains the attribute names."|0.11437913775444031|0.388949990272522|-0.27457085251808167|0.07142857142857144|0.08450704225352113|-0.013078470824949687
63|Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|"I went to the movies with my friends.
            SECOND PIECE: I went to the movies with my friends.

            FIRST PIECE: I went to the movies with my friends.
            SECOND PIECE: Last week, I went to the movies with my friends.

            FIRST PIECE: I went to the movies with my friends.
            SECOND PIECE: I went to the movies with my"|"2014, a new type of malware was discovered that was able to infect computers without the user knowing. The malware was called ""Flame"" and it was able to steal information from the infected computer. The malware was able to steal information from the infected computer by using a technique called ""side-channel analysis"". Side-channel analysis is a technique that is used to analyze the behavior of a computer system.
            SECOND PIECE: The malware was able to steal information"|0.1826302707195282|0.24581368267536163|-0.06318341195583344|0.09615384615384616|0.09523809523809523|0.0009157509157509264
64|Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|"she was coming home for dinner.
            SECOND PIECE: Grandma had set a place for Mary; she was coming home for dinner.
            COMPLETION: Grandma had set a place for Mary; she was coming home for dinner.
        """"""
        return ""Grandma had set a place for Mary; she was coming home for dinner.""

    def test_complete_sentence(self):
        self.assertEqual(self"|"SECOND PIECE: Mary had set a place for Grandma;

            FIRST PIECE: Grandma had set a place for Mary; 
            SECOND PIECE: Mary had set a place for Grandma;

            FIRST PIECE: Grandma had set a place for Mary; 
            SECOND PIECE: Mary had set a place for Grandma;

            FIRST PIECE"|0.3515768051147461|0.4186621308326721|-0.06708532571792603|0.03636363636363636|0.0923076923076923|-0.05594405594405594
65|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|"SECOND PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.

            FIRST PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.
            SECOND PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see"|"SECOND PIECE: By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.

            FIRST PIECE: The man was a very tall, thin man with a long, thin nose and a long, thin mustache. 
            SECOND PIECE: The man was a very tall, thin man with a long, thin nose and a long, thin mustache."|0.4253696799278259|0.48683804273605347|-0.06146836280822754|0.07058823529411765|0.11627906976744186|-0.04569083447332421
66|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Smith had finished her breakfast, she went to the table and sat down.
            SECOND PIECE: Mary had set a place for Grandma; and once Mrs. Smith had finished her breakfast, she went to the table and sat down.

            FIRST PIECE: Mary had set a place for Grandma; and once Mrs. Smith had finished her breakfast, she went to the table and sat down.
            SECOND PIECE: Mary had"|"Mitchell had gone, she went to the table and sat down.
            SECOND PIECE: Grandma had set a place for Mary; and once Mrs. 
            Mitchell had gone, she went to the table and sat down."|0.3284801244735718|0.3138762414455414|0.014603883028030396|0.09302325581395347|0.07894736842105263|0.014075887392900846
67|Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|"but today was different.
            SECOND PIECE: The fire in the hall was different today.
            
            ANSWER: Usually rainy days called for a fire in the hall, but today was different. The fire in the hall was different today.
            
            ANSWER: Usually rainy days called for a fire in the hall, but today was different. The fire in the hall was different today.
            
            ANSWER: Usually rainy days"|"SECOND PIECE: Usually rainy days called for a fire in the hall, 
            OUTPUT: Usually rainy days called for a fire in the hall, 
            EXPECTED: Usually rainy days called for a fire in the hall, 
            
            FIRST PIECE: The man who was in the hall was a fireman, 
            SECOND PIECE: The man who was in the hall was a fireman,"|0.30828702449798584|0.33979475498199463|-0.03150773048400879|0.05714285714285715|0.05263157894736842|0.00451127819548873
68|Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|"who are still missing.
            SECOND PIECE: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, who are still missing.

            ANSWER: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, who are still missing.

            ANSWER: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, who are still missing.

            ANSWER"|"who have been missing for a week.
            SECOND PIECE: Meanwhile all the people in town are hunting high and low for Arthur and Celeste, 
            who have been missing for a week.

            The first piece is a sentence, the second piece is a question.
            You should return the answer to the question.
            The answer is a single word.
            The answer is not case sensitive.
            The answer is not a"|0.30941271781921387|0.6514109969139099|-0.34199827909469604|0.02702702702702703|0.05555555555555555|-0.028528528528528524
69|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|"Poole.
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Poole.
            ANSWER: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Poole.

            FIRST PIECE: The man who had been in the room was a stranger to me.
            SECOND PIECE: The"|"SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 

            FIRST PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
            SECOND PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 

            FIRST PIECE: Mat"|0.31550031900405884|0.2995566129684448|0.015943706035614014|0.025|0.09876543209876544|-0.07376543209876543
70|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|"SECOND PIECE: The needle was a blur and the wheel was a streak of light.

            ANSWER: The wheel was a blur and the needle was a streak of light.

            ANSWER: The wheel was a blur and the needle was a streak of light.

            ANSWER: The wheel was a blur and the needle was a streak of light.

            ANSWER: The wheel was a blur and the"|SECOND PIECE: The wheel was a blur and the needle was a streak of light.|0.23114913702011108|0.28571367263793945|-0.05456453561782837|0.20689655172413796|0.0759493670886076|0.13094718463553034
71|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient.
            SECOND PIECE: The patient had ordered six months of country air for the doctor.

            ANSWER: The patient had ordered six months of country air for the doctor.

            EXPLANATION: The first piece is the patient ordering the second piece.
            */

            var first = ""The doctor had ordered six months of country air for the patient."";
            var second = ""The patient had ordered six months"|"_________ patient.
            SECOND PIECE: The patient was a _________ man.

            FIRST PIECE: The doctor had ordered six months of country air for _________ patient.
            SECOND PIECE: The patient was a _________ man.

            FIRST PIECE: The doctor had ordered six months of country air for _________ patient.
            SECOND PIECE: The patient was"|0.40639030933380127|0.3010886311531067|0.10530167818069458|0.0|0.0|0.0
72|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|"SECOND PIECE: Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.
            ANSWER: Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.

            FIRST PIECE: The painting is by the famous artist Cecile d'Arblay.
            SECOND PIECE: The painting is by"|SECOND PIECE: The painting is in a frame. The frame is made of wood. The wood is painted. The wood is painted red. The wood is painted blue. The wood is painted green. The wood is painted yellow. The wood is painted brown. The wood is painted black. The wood is painted white. The wood is painted pink. The wood is painted orange. The wood is painted purple. The wood is painted gray. The wood is painted silver.|0.2845291495323181|0.4581848978996277|-0.17365574836730957|0.04395604395604396|0.06060606060606061|-0.01665001665001665
73|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|"SECOND PIECE: Muriel has in her living room a famous painting of a ballerina.
            ANSWER: Muriel has in her living room a famous painting of a ballerina.
            ANSWER: Muriel has in her living room a famous painting of a ballerina.
            ANSWER: Muriel has in her living room a famous painting of a ballerina.
            ANSWER: Muriel has"|"SECOND PIECE: The painting is by <NAME>.

            The goal is to complete the sentence with the correct name of the painting.

            The correct answer is:

            The painting is by <NAME>.

            The answer is a single sentence.

            The answer is not a single word.

            The answer is not a single number.

            The answer is not a single symbol.

            The answer"|0.1846025288105011|0.2638237476348877|-0.0792212188243866|0.09638554216867469|0.1|-0.0036144578313253156
74|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

            FIRST PIECE: The train was a long, low, boxy thing, with a long, low, boxy engine, and a long, low, boxy caboose.
            SECOND PIECE: The train was a long, low, boxy"|"SECOND PIECE: Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.

        The following is the SUPER_GLUE BENCHMARK for the WSC.
        
        The following is the SUPER_GLUE BENCHMARK for the WSC.
        
        The following is the SUPER_GLUE BENCH"|0.25462964177131653|0.2907070517539978|-0.036077409982681274|0.05405405405405406|0.10256410256410255|-0.04851004851004849
