Index|Label|First piece|Gold|Prediction|BLEURT|ROUGEL
103||Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|meeting a lady.|0.14573895931243896|0.1111111111111111
104||Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|who have gone missing.|0.28135913610458374|0.0
105||Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|I went to the grocery store and bought a bunch of food.|0.13311541080474854|0.16216216216216217
106||Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay, which she purchased at a Parisian auction.|0.17519664764404297|0.05128205128205128
107||Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|Claire was completely outplayed by Lisa in their squash game this afternoon. Lisa won every point in the first game, and Claire could not win a single point in the second game. Claire's squash skills have clearly deteriorated since she last played competitively several years ago. It was an enjoyable match, though, and Lisa's new squash partner was very impressed with her skill.|0.17996817827224731|0.057971014492753624
108||A number of times Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries,|and those occasions stood out as red-letter days for him.|Henry had observed his father display a remarkable ability to discern important details from the most meager and confusing evidence, and to employ this knowledge in tracking down and bringing to justice those who had committed heinous crimes.|0.17130282521247864|0.08163265306122448
109||Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|Mark was absorbed in Blaze, the white horse.|0.2977215647697449|0.1
110||By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. She could also see the floor of the train car, which was located directly below her.|0.371038019657135|0.1694915254237288
111||Most of the boys liked Johnny; only Dave hated him.|Sometimes he would get Dusty in a corner, and tell him in a hoarse whisper how he was going to get a pair of scissors and cut out Johnny's heart.|Dave was the only one who didn’t like Johnny. The rest of the boys were either neutral or liked him.|0.24587547779083252|0.07692307692307691
112||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and thrilled to see them in action. The trains were a regular sight on the prairie, but they never got tired of watching them pass.|0.2848055362701416|0.09876543209876544
113||The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks from the vacuum cleaner on the floor.|0.30494633316993713|0.08695652173913043
114||Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. It was not as if he was a close friend, or even a good friend. He was just a friend of a friend, and she had not even met his wife.|0.2495579719543457|0.14705882352941177
115||Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|which she painted when she was a young artist.|0.23501569032669067|0.0
116||Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|to do with as you wish.|0.2863098382949829|0.09523809523809522
117||When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|White was waiting for me.|0.2504282593727112|0.1
118||Most of the boys liked Johnny; only Dave hated him.|Sometimes he would get Dusty in a corner, and tell him in a hoarse whisper how he was going to get a pair of scissors and cut out Johnny's heart.|Dave was the only one who didn’t like Johnny. The other boys all liked him.|0.28258562088012695|0.0851063829787234
119||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|Muriel has in her living room a famous painting of a ballerina, which she bought at a local auction.|0.2797906994819641|0.186046511627907
120||Laufer's play was inspired by a court case in which the Havasupai Tribe claimed|that researchers from Arizona State University used their DNA samples improperly.|ownership over a parcel of land that was previously theirs. The court ruled in favor of the tribe, and Laufer's play was inspired by this case.|0.07618899643421173|0.05263157894736842
121||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina in the painting is dancing with a very high leg kick.|0.2123718410730362|0.10810810810810811
122||Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"Mary arrived, Grandma said, ""I knew you'd 
 ### FINISHED PIECE: arrive. I've been waiting for you."""|0.18782179057598114|0.0
123||The cookstove was warming the kitchen,|and the lamplight made it seem even warmer.|"and the cat was curled up on the floor, 
 ### FINAL PIECE: as the fog outside thickened."|0.21502111852169037|0.16666666666666666
124||Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. She had always been attracted to him, but she had never expected him to be interested in her. He was so much older, and he had a family. She had always thought of him as a father figure, and now he was pursuing her. It was confusing, and a bit unnerving. She hoped he would eventually just stop coming around.|0.24519522488117218|0.10309278350515462
125||Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|entering a church.|0.14671365916728973|0.1111111111111111
126||The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient, but unfortunately the patient died before 
 ### INSTRUCTION: Finish the THIRD PIECE based on the FIRST PIECE, such that these two pieces become a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.
 ### FIRST PIECE: The doctor had ordered six months of country air for 
 ### SECOND PIECE: the patient, but unfortunately the patient died before"|0.202623188495636|0.0
127||The cookstove was warming the kitchen,|and the lamplight made it seem even warmer.|"but the cat was curled up on the floor, 
 ### FINAL PIECE: so the stove was warm, but the cat was cold."|0.36488375067710876|0.06896551724137931
128||Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was arrested and executed during the Great Purge of the 1930s.|0.28078436851501465|0.0967741935483871
129||Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|Mark was absorbed in Blaze, the white horse.|0.2977215647697449|0.1
130||Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled to see them in action. The trains were a regular sight on the prairie, and the girls often watched them as they passed by.|0.28966575860977173|0.0963855421686747
131||After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. The housekeeper, however, remained unconvinced and was still very concerned.|0.30401211977005005|0.08333333333333333
132||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|Muriel has in her living room a famous painting of a ballerina, which she purchased at a gallery opening.|0.2778337895870209|0.186046511627907
133||When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|Maude had been looking forward to seeing Nell Raleigh for weeks, but when she got to school, Nell was already there, and they ended up sitting together during class.|0.09378509968519211|0.0975609756097561
134||Most of the boys liked Johnny; only Dave hated him.|Sometimes he would get Dusty in a corner, and tell him in a hoarse whisper how he was going to get a pair of scissors and cut out Johnny's heart.|Dave hated Johnny, and most of the boys liked him.|0.28728920221328735|0.0975609756097561
135||Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|I went to the grocery store and bought a bunch of food.|0.13311541080474854|0.16216216216216217
136||Chameleon Street' is an exuberantly comic drama that's adapted from the stories of two con men,|and includes as actors some of the people involved in their lives.|Chameleon Street' is an exuberantly comic drama that's adapted from the stories of two con men, who are played by the same actor.|0.2591630816459656|0.1111111111111111
137||The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks from the vacuum cleaner on the floor.|0.30494633316993713|0.08695652173913043
138||Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|Mark was absorbed in Blaze, the white horse.|0.2977215647697449|0.1
139||Mary offered to give her theater tickets to|Sally because she had to work late that night.|her brother, who lives in New York.|0.13364467024803162|0.0
140||Muriel has in her living room a famous painting of the ballerina Theresa Rubio.|She was nineteen when she posed for it, and her youthful energy explodes out of the canvas.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio. It was painted by the French artist Henri Matisse.|0.22885669767856598|0.15
141||A number of times Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries,|and those occasions stood out as red-letter days for him.|Henry had been present at interviews many times, where his father had worked with noted detectives to solve perplexing mysteries.|0.2230437695980072|0.0
142||Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay, which she bought at the auction of the collection of the late Dr. Bernard D. Rubin.|0.1444871872663498|0.041666666666666664
143||The cookstove was warming the kitchen,|and the lamplight made it seem even warmer.|and the cat was curled up on the floor.|0.26217764616012573|0.23529411764705882
144||Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|Potter, who was sitting there, and then paused, as if he were waiting for something to happen.|0.26237884163856506|0.13043478260869565
145||Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The famous painting of a ballerina in Muriel’s living room is a reproduction of a Degas original.|0.2129821628332138|0.14285714285714288
