Index|First piece|Gold|Prediction unguided|Prediction guided|BLEURT guided|BLEURT unguided|BLEURT_diff|ROUGEL guided|ROUGEL unguided|ROUGEL_diff
65|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. She was surprised to see her mother, who was usually very strict, crying.|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. Her mother was crying.|-1.0249935388565063|-0.9939080476760864|-0.031085491180419922|0.1276595744680851|0.14285714285714288|-0.01519756838905778
66|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|Brown came in, Mary was late.|"Grandma had set a place for Mary; and once Mrs. 
 ### INSTRUCTION: Grandma had set a place for Mary; and once Mrs. 
 ### SECOND PIECE: Grandma had set a place for Mary; and once Mrs. 
 ### INSTRUCTION: Grandma had set a place for Mary; and once Mrs. 
 ### SECOND PIECE: Grandma had set a place for Mary; and once Mrs."|-1.538895606994629|-1.2014609575271606|-0.33743464946746826|0.0|0.13333333333333333|-0.13333333333333333
67|Usually rainy days called for a fire in the hall,|and Tatyana stretched out beside it, a book flattened to the floor.|but not today. Today, the rain called for an umbrella.|where people huddled together for warmth.|-1.435868263244629|-1.9183411598205566|0.48247289657592773|0.0|0.0909090909090909|-0.0909090909090909
68|Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|the missing couple who were last seen entering the forest.|who are now hiding in the forest, waiting for the right moment to strike.|-1.4982075691223145|-1.4608514308929443|-0.03735613822937012|0.1|0.0|0.1
69|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Potter, who was sitting there, and who looked up at him with a frown.|"Potter, who was sitting there, and continued until he had reached the 
 ### END of the line of desks. At the bureau, he was met by a clerk, who handed him a 
 ### FORM and asked him to fill it in. Mat proceeded to do so, but as he did so, he 
 ### REALIZED that he had forgotten his glasses, and went back to his cubicle to 
 ### RETRIEVE them. When he returned"|-1.3918464183807373|-1.3612558841705322|-0.030590534210205078|0.12244897959183672|0.09302325581395349|0.02942572377788323
70|The wheel was a blur and the needle was a streak of light.|Mrs. Black's plump hands scrambled on the cloth, feeding it under the needle|The wheel was a blur and the needle was a streak of light as the car accelerated down the road.|The blur of the wheel and the streak of light of the needle.|-1.576190710067749|-1.458921194076538|-0.11726951599121094|0.22222222222222224|0.1764705882352941|0.045751633986928136
71|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|the patient.|the patient.|-1.6416471004486084|-1.6416471004486084|0.0|0.0|0.0|0.0
72|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay.|She is seen in profile, with her arms outstretched to an unseen lover.|Muriel has in her living room a famous painting of a ballerina by Cecile d'Arblay, which she purchased at a Parisian auction.|d'Arblay is a French painter born in 1840. She specialized in ballet scenes. Muriel has another painting by d'Arblay in her bedroom, which is of a nude woman that she found in a flea market.|-1.254791498184204|-1.2486584186553955|-0.006133079528808594|0.12|0.1111111111111111|0.00888888888888889
73|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|Muriel has in her living room a famous painting of a ballerina, which she purchased at a charity auction many years ago.|The ballerina in the painting is wearing a blue tutu.|-1.5518691539764404|-0.6799627542495728|-0.8719063997268677|0.11764705882352941|0.17391304347826086|-0.056265984654731455
74|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They had watched the trains pass by, and were amazed at the speed and power of the locomotives. The trains were so fast and so big that they seemed to be almost out of control as they barreled across the prairie.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and thrilled by the sight of them.|-0.7325910925865173|-0.750770628452301|0.01817953586578369|0.09523809523809522|0.06976744186046512|0.025470653377630104
75|Edward dropped adhesive tape onto his window sill,|and when he pulled the tape off, some of the glue was stuck on it .|and it stuck there for several days.|which caused a loud popping sound as the adhesive hardened.|-0.45067209005355835|-1.0191168785095215|0.5684447884559631|0.08|0.18181818181818182|-0.10181818181818182
76|The last day came.|Tomorrow Nell was going away. Dad and Mom had brought home her new trunk.|The last day came. The end was near.|of the week.|-1.7969398498535156|-1.117905616760254|-0.6790342330932617|0.0|0.09090909090909091|-0.09090909090909091
77|The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks from the vacuum cleaner on the floor.|see the dust dancing on the furniture.|-1.2825844287872314|-0.7799181938171387|-0.5026662349700928|0.1|0.08695652173913043|0.013043478260869573
78|Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|entering a house of worship.|meeting someone of higher rank.|-1.4262921810150146|-1.7318260669708252|0.30553388595581055|0.0|0.1|-0.1
79|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way, as if it had been a living creature.|Potter. He pulled out a sheet of paper and read it, then put it back in his pocket. He picked up the phone and dialled a number.|"Farnsworth, who was sitting at the desk. “Oh, I’m sorry,” said Mat, apologetically. 
 ### INSTRUCTION: The SECOND PIECE should be: “Oh, I’m sorry,” said Mat, apologetically. Mr. Farnsworth, who was sitting at the desk. “Oh, I’m sorry,” said Mat, apologetically."|-1.2103447914123535|-1.5321712493896484|0.3218264579772949|0.028169014084507043|0.17857142857142858|-0.15040241448692154
80|Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|Bean|Brown.|-2.435289144515991|-1.9728039503097534|-0.4624851942062378|0.0|0.0|0.0
81|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|to do with as you wish.|to do with as you wish.|-1.1224788427352905|-1.1224788427352905|0.0|0.09523809523809522|0.09523809523809522|0.0
82|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|Maude had been looking forward to seeing Nell Raleigh at school that morning. She had missed seeing her friend during the summer and was excited to reconnect. When she arrived, Nell was already there, sitting at her usual desk. Maude walked over and they exchanged greetings. Nell asked if Maude had been busy over the summer and Maude responded that she had been very busy with her family and her job. They chatted for a bit and then the teacher arrived. They|Nell Raleigh was already there when Maude got to school.|-1.4217329025268555|-1.3597826957702637|-0.0619502067565918|0.0909090909090909|0.0851063829787234|0.0058027079303674955
83|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|Muriel has in her living room a famous painting of a ballerina that she purchased on her trip to Paris.|The ballerina in the painting is wearing a blue tutu and is dancing with a red ribbon.|-1.5133488178253174|-0.8920891880989075|-0.6212596297264099|0.14634146341463414|0.13636363636363635|0.009977827050997784
84|Everyone, by now, felt a certain confidence in the British way of doing things.|A general had the right to punish a soldier caught selling his arms, and also anyone who tempted him.|Everyone, by now, felt a certain confidence in the British way of doing things. This confidence was based on the long history of British rule and the influence of British culture on many parts of the world. The British had a long tradition of fair and just rule, and their legal system was widely respected. In addition, the British had a strong military, which gave them a certain degree of power and influence in world affairs. This combination of factors gave many people a certain confidence in the British way of|Everyone, by now, felt a certain confidence in the British way of doing things. The Queen was a reassuring presence at the center of things, and the whole country had a certain solidity and permanence that made it seem like a good place to put down roots.|-1.3145573139190674|-0.9850576519966125|-0.32949966192245483|0.12121212121212122|0.09090909090909091|0.030303030303030304
85|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936.|a leading Soviet politician, was born in 1917.|-1.722027063369751|-1.274046778678894|-0.44798028469085693|0.07272727272727272|0.1090909090909091|-0.036363636363636376
86|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. The housekeeper had previously been quite concerned about the possibility of a fire, but after hearing Nancy's reasoning, decided that there was no fire and thus no immediate cause for alarm.|The housekeeper agreed that there was no immediate cause for alarm, and thanked Nancy for her efforts.|-0.6264097094535828|-0.6745482087135315|0.04813849925994873|0.05263157894736842|0.0857142857142857|-0.03308270676691728
87|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|Nell Raleigh was already there when Maude got to school.|Nell Raleigh was already there when Maude got to school.|-1.4217329025268555|-1.4217329025268555|0.0|0.0909090909090909|0.0909090909090909|0.0
88|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936 on false charges of attempting to overthrow the government.|a leading Soviet politician and close associate of Lenin, was born in 1882.|-1.659234642982483|-0.8662948608398438|-0.7929397821426392|0.1|0.125|-0.024999999999999994
89|Grandma had set a place for Mary;|so, reluctantly, she agreed to stay for dinner.|Mary was late, so Grandma worried that Mary might not come at all.|at the dinner table|-0.9124241471290588|-1.1844968795776367|0.2720727324485779|0.16666666666666666|0.09523809523809525|0.07142857142857141
90|Mary offered to give her theater tickets to|Sally because she had to work late that night.|her friend, who was visiting from out of town.|"her friend, but her friend was busy and couldn't 
 ### INSTRUCTION: accept them. Mary was sad because she really 
 ### WANTED to go to the play with her friend."|-1.4855035543441772|-1.0767199993133545|-0.40878355503082275|0.16216216216216214|0.0|0.16216216216216214
91|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they came in sight.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled when they got a chance to ride on one themselves. The train ride was a wonderful adventure, and they felt like they were on top of the world as they sped across the prairie.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains as they tore across the landscape, and they watched them with great interest.|-0.7607264518737793|-1.0061924457550049|0.24546599388122559|0.08823529411764706|0.08695652173913043|0.0012787723785166322
92|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|"Potter, who was sitting there, and who looked up with a start. ""Oh, good morning, Mr. Potter,"" said Mat, 
 ### FINAL PIECE: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. Potter, who was sitting there, and who looked up with a start. ""Oh, good morning, Mr. Potter,"" said Mat, 
 ### INSTRUCTION: Finish the THIRD PIEC"|"Wilkins, who was sitting on the sofa. Mr. Wilkins waved his hand in a gesture of 
 ### INSTRUCTION: Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr. 
 ### Wilkins, who was sitting on the sofa. Mr. Wilkins waved his hand in a gesture of 
 ### SECOND PIECE: recognition. ""Hullo, Mat,"" he said, ""how are you?"""|-1.4666893482208252|-1.5003317594528198|0.03364241123199463|0.11627906976744186|0.09090909090909091|0.025369978858350947
93|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. The housekeeper had previously been quite concerned about the state of the roof, but after hearing Nancy’s assessment, she felt much better about the situation.|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. The housekeeper had previously expressed concerns about the whereabouts of some of the household staff, but after speaking with Nancy, felt assured that all was well.|-0.5359972715377808|-0.6178115606307983|0.08181428909301758|0.0625|0.09374999999999999|-0.031249999999999986
94|Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|Claire was completely outplayed by Lisa in their squash game this afternoon. Claire could not win a single point, and Lisa won the match easily.|Lisa won the game 3-0.|-1.5946390628814697|-1.522737741470337|-0.07190132141113281|0.0|0.06896551724137932|-0.06896551724137932
95|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were both amazed and delighted at the sight, and vowed to ride the train home that evening.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They had watched the trains pass by many times, and had always been fascinated by the speed and power of the locomotives.|-0.7927470207214355|-0.8270676136016846|0.03432059288024902|0.08955223880597016|0.12698412698412698|-0.03743188817815682
96|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay, which she bought at a Parisian auction.|d'Arblay was born in 1840 in Paris, France. She was the daughter of the French sculptor Auguste Dumont and the granddaughter of the French painter, sculptor, and engraver Alexandre Dumont.|-1.2312695980072021|-1.433925986289978|0.20265638828277588|0.044444444444444446|0.05128205128205128|-0.006837606837606834
97|Though Dickens is said to have helped Collins develop the character of Mat Grice,|he is probably based on Leatherstocking from the novels of James Fenimore Cooper.|Mat Grice is a character in a novel by Charles Dickens.|the two men were not close, and Dickens was annoyed when Collins refused to help him with a play he was writing.|-1.3359143733978271|-0.9763363003730774|-0.35957807302474976|0.05714285714285715|0.08333333333333334|-0.026190476190476195
98|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was arrested and executed during the Great Purge of 1937.|a leading Soviet politician, was born in 1917.|-1.722027063369751|-1.017087697982788|-0.7049393653869629|0.07272727272727272|0.0983606557377049|-0.02563338301043218
99|Mr.|Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever projects he started were just more proofs of his innate idiocy.|President|Brown|-2.6125102043151855|-1.6446428298950195|-0.967867374420166|0.0|0.0|0.0
100|Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|which she painted when she was a young and carefree woman.|that was stolen by a thief.|-1.5527675151824951|-1.2669260501861572|-0.2858414649963379|0.13333333333333333|0.0|0.13333333333333333
101|Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. He was a widower, with three children from previous marriages, and she was a single woman in her thirties. Bernard had been married to his first wife for twenty-five years, before she passed away from cancer. He had been married to his second wife for fifteen years, before she passed away from a heart attack. Bernard had been married to his third wife for ten years, before|Maude wondered again why Bernard was seeing her home, when he was so much older than she. He was always so polite and well-mannered, and she could not help but feel a spark of attraction whenever he looked at her. She knew she should not lead him on, but she could not help but feel drawn to him.|-0.8515910506248474|-1.4332892894744873|0.5816982388496399|0.10126582278481014|0.09523809523809523|0.006027727546714906
102|The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks from the vacuum cleaner on the floor.|see the marks of her daily scrubbing on the wooden floor.|-0.8926151394844055|-0.7799181938171387|-0.11269694566726685|0.16666666666666669|0.08695652173913043|0.07971014492753625
103|Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|Mark had been in the presence of the queen.|entering a church.|-1.9471741914749146|-1.6423949003219604|-0.3047792911529541|0.1111111111111111|0.08333333333333334|0.027777777777777762
104|Meanwhile all the people in town are hunting high and low for Arthur and Celeste,|and their mothers are very worried.|who have gone missing since the start of the festival.|"the two fugitives who have been on the run for months, 
 ### INSTRUCTION: the two pieces should be combined to form the following: 
 ### ALL THE PEOPLE IN TOWN ARE HUNTING HIGH AND LOW FOR ARTHUR AND CELESTE, THE TWO FUGITIVES WHO HAVE BEEN ON THE RUN FOR MONTHS."|-1.613158106803894|-1.482038140296936|-0.131119966506958|0.03773584905660377|0.0|0.03773584905660377
105|Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|I went to the store and bought a dozen eggs.|"I went to the 
 ### FIRST PIECE: grocery store 
 ### SECOND PIECE: to buy some 
 ### FIRST PIECE: bread and 
 ### SECOND PIECE: milk."|-1.6229146718978882|-1.9379304647445679|0.3150157928466797|0.08888888888888889|0.11428571428571428|-0.02539682539682539
106|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay, which she purchased at a Parisian auction.|d'Arblay was born in 1840 in Paris, France. She was a French artist who specialized in portraits of women. She was a student of the French artist, Carolus-Duran, and exhibited at the Paris Salon, where her works were praised by critics.|-0.9863408207893372|-1.4397454261779785|0.45340460538864136|0.07017543859649122|0.05128205128205128|0.018893387314439944
107|Claire could not win a single point in her squash game with Lisa this afternoon.|She was just exhausted.|Claire was completely dominated by Lisa in their squash game this afternoon. Lisa won every point in the first game, and Claire could not win a single point in the second game. Claire's squash skills have clearly deteriorated since she last played competitively several years ago. It was an embarrassing defeat for Claire, who has been trying to improve her squash game recently.|Lisa won the game 3-0.|-1.5946390628814697|-1.37532377243042|-0.2193152904510498|0.0|0.058823529411764705|-0.058823529411764705
108|A number of times Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries,|and those occasions stood out as red-letter days for him.|"Henry had seen his father on many occasions consult with renowned detectives to solve baffling crimes, 
 ### FINAL PIECE: Henry had witnessed his father work with renowned detectives to solve numerous complex crimes,"|Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries, a number of times.|-0.9153535962104797|-0.8750191926956177|-0.04033440351486206|0.0|0.046511627906976744|-0.046511627906976744
109|Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|Mark was absorbed in Blaze, the white horse.|Blaze, the white horse, absorbed Mark.|-1.7154381275177002|-1.613637089729309|-0.10180103778839111|0.05263157894736842|0.1|-0.04736842105263159
110|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|Tatyana rolled over in her upper berth and peered over the edge. There, in the lower berth, was her mother, clearly visible.|Tatyana could see her mother plainly by rolling over in her upper berth.|-0.8987184166908264|-0.7965547442436218|-0.10216367244720459|0.1111111111111111|0.17777777777777776|-0.06666666666666665
111|Most of the boys liked Johnny; only Dave hated him.|Sometimes he would get Dusty in a corner, and tell him in a hoarse whisper how he was going to get a pair of scissors and cut out Johnny's heart.|Dave was the only one who didn’t like Johnny. The rest of the boys were friendly and polite.|Dave was the only one who didn't like Johnny. Most of the boys liked him.|-1.2767269611358643|-1.2037205696105957|-0.07300639152526855|0.0851063829787234|0.12000000000000001|-0.03489361702127661
112|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and were thrilled to see them in person. The trains were a regular sight on the prairie, but they always made an impressive sight, with their thundering engines and billowing smoke. Maude and Dora watched the trains pass, and felt a sense of wonder and excitement.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the speed and power of the trains, and thrilled by the sight of them.|-0.7325910925865173|-0.7717745304107666|0.03918343782424927|0.09523809523809522|0.07843137254901962|0.0168067226890756
113|The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|see the marks from the vacuum cleaner on the floor.|see the marks of her daily scrubbing on the floor and walls.|-0.7507866024971008|-0.7799181938171387|0.029131591320037842|0.16|0.08695652173913043|0.07304347826086957
114|Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. He was a widower, with three children, and she was a young woman, still in her twenties.|Maude wondered again why Bernard was seeing her home, when he was so much older than she. He was a widower, and she was his second wife. She had been his assistant for many years, and they had grown very close. He had been married before, and had three children.|-1.296832799911499|-1.3106732368469238|0.013840436935424805|0.11428571428571428|0.14814814814814817|-0.033862433862433886
115|Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|which she had sold to a collector in New York City|dancing in a blue tutu.|-1.7858291864395142|-1.069441795349121|-0.7163873910903931|0.14285714285714285|0.09999999999999999|0.04285714285714286
116|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|to do with as you wish.|to do with as you wish.|-1.1224788427352905|-1.1224788427352905|0.0|0.09523809523809522|0.09523809523809522|0.0
117|When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|White was waiting for me.|White was waiting for me.|-1.3524985313415527|-1.3524985313415527|0.0|0.1|0.1|0.0
118|Most of the boys liked Johnny; only Dave hated him.|Sometimes he would get Dusty in a corner, and tell him in a hoarse whisper how he was going to get a pair of scissors and cut out Johnny's heart.|Johnny was a popular boy, and most of the other boys liked him. However, Dave hated Johnny and refused to be friends with him.|Dave was the only one who didn't like Johnny. Most of the boys liked him.|-1.2767269611358643|-1.1793885231018066|-0.09733843803405762|0.0851063829787234|0.14545454545454548|-0.06034816247582207
119|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|Muriel has in her living room a famous painting of a ballerina, which she purchased at a local auction.|The ballerina in the painting is wearing a blue tutu.|-1.5518691539764404|-0.8319703936576843|-0.7198987603187561|0.11764705882352941|0.186046511627907|-0.06839945280437759
120|Laufer's play was inspired by a court case in which the Havasupai Tribe claimed|that researchers from Arizona State University used their DNA samples improperly.|ownership over the Grand Canyon.|"the right to continue to use a sacred spring on their land. The court ruled that 
 ### INSTRUCTION: the Tribe's religious freedom was violated by a law that prohibited them from 
 ### using the spring."|-1.3184053897857666|-1.4958174228668213|0.1774120330810547|0.08888888888888888|0.0|0.08888888888888888
121|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina in the painting is dancing with a bouquet of roses.|The ballerina in the painting is wearing a red tutu and is dancing.|-1.569318175315857|-1.6092534065246582|0.03993523120880127|0.10810810810810811|0.1111111111111111|-0.003003003003002991
122|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|Brown came in, Mary was the first to arrive.|"Grandma had set a place for Mary; and once Mrs. 
 ### INSTRUCTION: Grandma had set a place for Mary; and once Mrs. 
 ### SECOND PIECE: Grandma had set a place for Mary; and once Mrs. 
 ### INSTRUCTION: Grandma had set a place for Mary; and once Mrs. 
 ### SECOND PIECE: Grandma had set a place for Mary; and once Mrs."|-1.538895606994629|-0.8266070485115051|-0.7122885584831238|0.0|0.2222222222222222|-0.2222222222222222
123|The cookstove was warming the kitchen,|and the lamplight made it seem even warmer.|"but the cat was curled up on the floor, 
 ### FINISHED PIECE: so the cookstove was warming the kitchen, but the cat was curled up on the floor."|and the cat was sitting nearby.|-1.6570838689804077|-1.664389967918396|0.007306098937988281|0.28571428571428575|0.05714285714285714|0.22857142857142862
124|Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she. It was not as if he was a close friend, or even a friend at all. He was just an acquaintance, a man she had met at a party a few years ago. She had thought little more of it until he had started coming around quite frequently. She had begun to feel as if she were being stalked.|Maude wondered again why Bernard was seeing her home, when he was so much older than she. He was always so polite and well-mannered, she thought, as he helped her with her coat and escorted her to the door. She hoped he would one day ask her to marry him, but she knew she would have to make the first move. She had been too shy to do so before, but she hoped that tonight would be different.|-1.1274950504302979|-1.327927589416504|0.20043253898620605|0.10101010101010102|0.125|-0.023989898989898978
125|Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|entering a church.|entering a building.|-1.776558756828308|-1.9471741914749146|0.17061543464660645|0.1111111111111111|0.1111111111111111|0.0
126|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|the patient.|the patient.|-1.6416471004486084|-1.6416471004486084|0.0|0.0|0.0|0.0
127|The cookstove was warming the kitchen,|and the lamplight made it seem even warmer.|"but the cat was curled up on the counter, 
 ### FINAL PIECE: so the stove was warm, but the cat was cold."|"but the cat was curled up on the floor, 
 ### FIRST PIECE: so the stove was not warm."|-1.6981593370437622|-1.5117783546447754|-0.18638098239898682|0.07999999999999999|0.06896551724137931|0.011034482758620678
128|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|a leading Soviet politician, was executed in 1936 on trumped up charges of attempting to overthrow the government.|a leading Soviet politician, was born in 1882.|-1.8652129173278809|-0.9159994721412659|-0.949213445186615|0.07272727272727272|0.12307692307692307|-0.050349650349650346
129|Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|Mark became absorbed in Blaze, the white horse, as he remembered the time he had ridden him in the past.|Blaze, the white horse, absorbed Mark.|-1.7154381275177002|-1.2593735456466675|-0.4560645818710327|0.05263157894736842|0.15384615384615385|-0.10121457489878544
130|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They were fascinated by the power and speed of the trains, and thrilled to see them in action. The trains were a regular sight on the prairie, but always provided a thrilling spectacle.|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine. They had watched the trains pass by many times before, and knew that they would have to wait a while before the next one came along. They sat together on the grass, gazing out across the wide, flat landscape, and talking about the trains and the prairie and the sky.|-0.9784825444221497|-0.8084625005722046|-0.17002004384994507|0.08421052631578947|0.10256410256410255|-0.018353576248313075
131|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm. The housekeeper had previously been quite concerned about the strange noises and smells coming from the attic, but after hearing Nancy’s explanation, felt much better about the situation.|The housekeeper agreed that there was no reason to panic, and that Nancy had given her the information she needed to calm the family.|-0.6540156006813049|-0.6909497380256653|0.03693413734436035|0.13333333333333333|0.08955223880597013|0.0437810945273632
